x,y,vorticity
 0.90625,   0.02343750,  -0.34981989
 0.91406,   0.02343750,  -0.31688946
 0.92188,   0.02343750,  -0.28328357
 0.92969,   0.02343750,  -0.24983423
 0.93750,   0.02343750,  -0.21736523
 0.94531,   0.02343750,  -0.18665255
 0.95312,   0.02343750,  -0.15835541
 0.96094,   0.02343750,  -0.13290269
 0.96875,   0.02343750,  -0.11031462
 0.97656,   0.02343750,  -0.08993738
 0.98438,   0.02343750,  -0.07007543
 0.99219,   0.02343750,  -0.04753737
 1.00000,   0.02343750,  -0.01718038
 0.00000,   0.03125000,  -0.05531319
 0.00781,   0.03125000,  -0.05468625
 0.01562,   0.03125000,  -0.05095861
 0.02344,   0.03125000,  -0.04575381
 0.03125,   0.03125000,  -0.04013294
 0.03906,   0.03125000,  -0.03463171
 0.04688,   0.03125000,  -0.02939349
 0.05469,   0.03125000,  -0.02430276
 0.06250,   0.03125000,  -0.01908817
 0.07031,   0.03125000,  -0.01339319
 0.07812,   0.03125000,  -0.00682169
 0.08594,   0.03125000,   0.00103372
 0.09375,   0.03125000,   0.01057435
 0.10156,   0.03125000,   0.02218496
 0.10938,   0.03125000,   0.03622741
 0.11719,   0.03125000,   0.05303693
 0.12500,   0.03125000,   0.07291999
 0.13281,   0.03125000,   0.09615323
 0.14062,   0.03125000,   0.12298314
 0.14844,   0.03125000,   0.15362616
 0.15625,   0.03125000,   0.18826916
 0.16406,   0.03125000,   0.22707016
 0.17188,   0.03125000,   0.27015898
 0.17969,   0.03125000,   0.31763800
 0.18750,   0.03125000,   0.36958257
 0.19531,   0.03125000,   0.42604109
 0.20312,   0.03125000,   0.48703452
 0.21094,   0.03125000,   0.55255527
 0.21875,   0.03125000,   0.62256535
 0.22656,   0.03125000,   0.69699368
 0.23438,   0.03125000,   0.77573289
 0.24219,   0.03125000,   0.85863557
 0.25000,   0.03125000,   0.94551034
 0.25781,   0.03125000,   1.03611808
 0.26562,   0.03125000,   1.13016862
 0.27344,   0.03125000,   1.22731835
 0.28125,   0.03125000,   1.32716891
